NU_ANO_CENSO|CO_PESSOA_FISICA|NU_DIA|NU_MES|NU_ANO|NU_IDADE_REFERENCIA|NU_IDADE|TP_SEXO|TP_COR_RACA|TP_NACIONALIDADE|CO_PAIS_ORIGEM|CO_UF_NASC|CO_MUNICIPIO_NASC|CO_UF_END|CO_MUNICIPIO_END|TP_ZONA_RESIDENCIAL|IN_POSSUI_NEC_ESPECIAL|IN_CEGUEIRA|IN_BAIXA_VISAO|IN_SURDEZ|IN_DEF_AUDITIVA|IN_SURDOCEGUEIRA|IN_DEF_FISICA|IN_DEF_INTELECTUAL|IN_DEF_MULTIPLA|TP_ESCOLARIDADE|TP_NORMAL_MAGISTERIO|TP_SITUACAO_CURSO_1|CO_AREA_CURSO_1|CO_CURSO_1|IN_LICENCIATURA_1|IN_COM_PEDAGOGICA_1|NU_ANO_INICIO_1|NU_ANO_CONCLUSAO_1|TP_TIPO_IES_1|NO_IES_CURSO_1|CO_IES_1|TP_SITUACAO_CURSO_2|CO_AREA_CURSO_2|CO_CURSO_2|IN_LICENCIATURA_2|IN_COM_PEDAGOGICA_2|NU_ANO_INICIO_2|NU_ANO_CONCLUSAO_2|TP_TIPO_IES_2|NO_IES_CURSO_2|CO_IES_2|TP_SITUACAO_CURSO_3|CO_AREA_CURSO_3|CO_CURSO_3|IN_LICENCIATURA_3|IN_COM_PEDAGOGICA_3|NU_ANO_INICIO_3|NU_ANO_CONCLUSAO_3|TP_TIPO_IES_3|NO_IES_CURSO_3|CO_IES_3|IN_DISC_QUIMICA|IN_DISC_FISICA|IN_DISC_MATEMATICA|IN_DISC_BIOLOGIA|IN_DISC_CIENCIAS|IN_DISC_LINGUA_PORTUGUESA|IN_DISC_LINGUA_INGLES|IN_DISC_LINGUA_ESPANHOL|IN_DISC_LINGUA_FRANCES|IN_DISC_LINGUA_OUTRA|IN_DISC_LINGUA_INDIGENA|IN_DISC_ARTES|IN_DISC_EDUCACAO_FISICA|IN_DISC_HISTORIA|IN_DISC_GEOGRAFIA|IN_DISC_FILOSOFIA|IN_DISC_ENSINO_RELIGIOSO|IN_DISC_ESTUDOS_SOCIAIS|IN_DISC_SOCIOLOGIA|IN_DISC_EST_SOCIAIS_SOCIOLOGIA|IN_DISC_INFORMATICA_COMPUTACAO|IN_DISC_PROFISSIONALIZANTE|IN_DISC_ATENDIMENTO_ESPECIAIS|IN_DISC_DIVER_SOCIO_CULTURAL|IN_DISC_LIBRAS|IN_DISC_PEDAGOGICAS|IN_DISC_OUTRAS|IN_ESPECIALIZACAO|IN_MESTRADO|IN_DOUTORADO|IN_POS_NENHUM|IN_ESPECIFICO_CRECHE|IN_ESPECIFICO_PRE_ESCOLA|IN_ESPECIFICO_ANOS_INICIAIS|IN_ESPECIFICO_ANOS_FINAIS|IN_ESPECIFICO_ENS_MEDIO|IN_ESPECIFICO_EJA|IN_ESPECIFICO_ED_ESPECIAL|IN_ESPECIFICO_ED_INDIGENA|IN_ESPECIFICO_CAMPO|IN_ESPECIFICO_AMBIENTAL|IN_ESPECIFICO_DIR_HUMANOS|IN_ESPECIFICO_DIV_SEXUAL|IN_ESPECIFICO_DIR_ADOLESC|IN_ESPECIFICO_AFRO|IN_ESPECIFICO_OUTROS|IN_ESPECIFICO_NENHUM|TP_TIPO_DOCENTE|TP_TIPO_CONTRATACAO|ID_TURMA|TP_TIPO_TURMA|TP_MEDIACAO_DIDATICO_PEDAGO|IN_ESPECIAL_EXCLUSIVA|IN_REGULAR|IN_EJA|IN_PROFISSIONALIZANTE|TP_ETAPA_ENSINO|CO_CURSO_EDUC_PROFISSIONAL|CO_REGIAO|CO_MESORREGIAO|CO_MICRORREGIAO|CO_ENTIDADE|CO_UF|CO_MUNICIPIO|CO_DISTRITO|TP_DEPENDENCIA|TP_LOCALIZACAO|TP_CATEGORIA_ESCOLA_PRIVADA|IN_CONVENIADA_PP|TP_CONVENIO_PODER_PUBLICO|IN_MANT_ESCOLA_PRIVADA_EMP|IN_MANT_ESCOLA_PRIVADA_ONG|IN_MANT_ESCOLA_PRIVADA_SIND|IN_MANT_ESCOLA_PRIVADA_SIST_S|IN_MANT_ESCOLA_PRIVADA_S_FINS|TP_REGULAMENTACAO|TP_LOCALIZACAO_DIFERENCIADA|IN_EDUCACAO_INDIGENA
2015|122083244639|10|6|1968|46|47|2|1|1|76|31|3127701|32|3205309|1|0|||||||||3|0||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2||4401954|0|1|0|1|0|0|1||3|3203|32009|32041357|32|3205309|320530905|3|1|||||||||1|0|0
2015|116432018756|18|3|1982|33|33|2|3|1|76|32|3205200|32|3205309|1|0|||||||||4|3|1|1|145F01|1|||2009|2|FACULDADES INTEGRADAS SAO PEDRO|1379|||||||||||||||||||||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|2|521243|0|1|0|1|0|0|21||3|3203|32009|32039581|32|3205200|320520020|3|1|||||||||1|0|0
2015|116432018756|18|3|1982|33|33|2|3|1|76|32|3205200|32|3205309|1|0|||||||||4|3|1|1|145F01|1|||2009|2|FACULDADES INTEGRADAS SAO PEDRO|1379|||||||||||||||||||||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|2|521244|0|1|0|1|0|0|21||3|3203|32009|32039581|32|3205200|320520020|3|1|||||||||1|0|0
2015|116432018756|18|3|1982|33|33|2|3|1|76|32|3205200|32|3205309|1|0|||||||||4|3|1|1|145F01|1|||2009|2|FACULDADES INTEGRADAS SAO PEDRO|1379|||||||||||||||||||||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|2|521242|0|1|0|1|0|0|21||3|3203|32009|32039581|32|3205200|320520020|3|1|||||||||1|0|0
2015|116432018756|18|3|1982|33|33|2|3|1|76|32|3205200|32|3205309|1|0|||||||||4|3|1|1|145F01|1|||2009|2|FACULDADES INTEGRADAS SAO PEDRO|1379|||||||||||||||||||||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|2|521245|0|1|0|1|0|0|41||3|3203|32009|32039581|32|3205200|320520020|3|1|||||||||1|0|0
2015|122199694959|22|12|1986|28|29|2|2|1|76|31|3139607|32|3205309|1|0|||||||||4|3|1|1|142P01|1|||2010|1|UNIVERSIDADE FEDERAL DO ESPIRITO SANTO|573||||||||||||||||||||||||||||||||||||||||||||||||1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|4401973|0|1|0|1|0|0|2||3|3203|32009|32041357|32|3205309|320530905|3|1|||||||||1|0|0
2015|116699260102|28|8|1965|49|50|2|3|1|76|32|3205309|32|3205309|1|0|||||||||4|3|1|1|142P01|1|||2007|1|UNIVERSIDADE FEDERAL DO ESPIRITO SANTO|573|||||||||||||||||||||||1||1|1|0|0|0|0|0|0|0|1|1|0|0|0||0|0||||0||0|1|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|1|3294514|0|1|0|1|0|0|14||3|3203|32009|32070306|32|3201308|320130810|3|1|||||||||2|0|0
2015|116699260102|28|8|1965|49|50|2|3|1|76|32|3205309|32|3205309|1|0|||||||||4|3|1|1|142P01|1|||2007|1|UNIVERSIDADE FEDERAL DO ESPIRITO SANTO|573|||||||||||||||||||||||1||1|1|0|0|0|0|0|0|0|1|1|0|0|0||0|0||||0||0|1|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|1|4794451|0|1|0|1|0|0|14||3|3203|32009|32034580|32|3201308|320130805|2|1|||||||||1|0|0
2015|119948140477|29|11|1980|34|35|2|1|1|76|32|3205309|32|3205309|1|0|||||||||4|3|1|1|145F21|1|||2003|1|UNIVERSIDADE FEDERAL DO ESPIRITO SANTO|573|||||||||||||||||||||1|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|||0||0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|55289|0|1|0|1|0|1|32|7085|3|3201|32003|32010800|32|3201506|320150605|1|1|||||||||1|0|0
2015|119948140477|29|11|1980|34|35|2|1|1|76|32|3205309|32|3205309|1|0|||||||||4|3|1|1|145F21|1|||2003|1|UNIVERSIDADE FEDERAL DO ESPIRITO SANTO|573|||||||||||||||||||||1|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|||0||0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|54695|0|1|0|1|0|1|31|7085|3|3201|32003|32010800|32|3201506|320150605|1|1|||||||||1|0|0
2015|119948140477|29|11|1980|34|35|2|1|1|76|32|3205309|32|3205309|1|0|||||||||4|3|1|1|145F21|1|||2003|1|UNIVERSIDADE FEDERAL DO ESPIRITO SANTO|573|||||||||||||||||||||1|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|||0||0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|56340|0|1|0|1|0|1|32|7085|3|3201|32003|32010800|32|3201506|320150605|1|1|||||||||1|0|0
2015|119948140477|29|11|1980|34|35|2|1|1|76|32|3205309|32|3205309|1|0|||||||||4|3|1|1|145F21|1|||2003|1|UNIVERSIDADE FEDERAL DO ESPIRITO SANTO|573|||||||||||||||||||||1|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|||0||0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|55313|0|1|0|1|0|1|31|7085|3|3201|32003|32010800|32|3201506|320150605|1|1|||||||||1|0|0
2015|119948140477|29|11|1980|34|35|2|1|1|76|32|3205309|32|3205309|1|0|||||||||4|3|1|1|145F21|1|||2003|1|UNIVERSIDADE FEDERAL DO ESPIRITO SANTO|573|||||||||||||||||||||1|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|||0||0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|5974458|0|1|0|1|0|1|32|4050|3|3201|32003|32010800|32|3201506|320150605|1|1|||||||||1|0|0
2015|119948140477|29|11|1980|34|35|2|1|1|76|32|3205309|32|3205309|1|0|||||||||4|3|1|1|145F21|1|||2003|1|UNIVERSIDADE FEDERAL DO ESPIRITO SANTO|573|||||||||||||||||||||0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|1|||0||0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|5956799|0|1|0|1|0|1|30|7085|3|3201|32003|32010800|32|3201506|320150605|1|1|||||||||1|0|0
2015|120845558179|24|2|1968|47|47|2|3|1|76|32|3205309|32|3205309|1|0|||||||||4|3|1|1|142P01|1|||2006|2|FACULDADE DE VILA VELHA|1435||||||||||||||||||||||||||||||||||||||||||||||||1|0|0|0|1|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|1|3172629|0|1|0|1|0|0|2||3|3203|32009|32066180|32|3205200|320520010|3|1|||||||||1|0|0
2015|124906733602|8|11|1974|40|41|2|2|1|76|26|2610004|32|3205309|1|0|||||||||4|3|1|1|142P01|1|||2010|2|FACULDADE COMUNITARIA DE ADMINISTRACAO E EDUCACAO DE VITORIA|1662||||||||||||||||||||||||||||||||||||||||||||||||1|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|582822|0|1|0|1|0|0|2||3|3203|32009|32077033|32|3205200|320520005|3|1|||||||||1|0|0
2015|124906733602|8|11|1974|40|41|2|2|1|76|26|2610004|32|3205309|1|0|||||||||4|3|1|1|142P01|1|||2010|2|FACULDADE COMUNITARIA DE ADMINISTRACAO E EDUCACAO DE VITORIA|1662||||||||||||||||||||||||||||||||||||||||||||||||1|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|582808|0|1|0|1|0|0|1||3|3203|32009|32077033|32|3205200|320520005|3|1|||||||||1|0|0
2015|124906733602|8|11|1974|40|41|2|2|1|76|26|2610004|32|3205309|1|0|||||||||4|3|1|1|142P01|1|||2010|2|FACULDADE COMUNITARIA DE ADMINISTRACAO E EDUCACAO DE VITORIA|1662||||||||||||||||||||||||||||||||||||||||||||||||1|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|582821|0|1|0|1|0|0|2||3|3203|32009|32077033|32|3205200|320520005|3|1|||||||||1|0|0
2015|116836694109|1|1|1973|42|42|2|2|1|76|31|3118403|32|3205309|1|0|||||||||3|1||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2||4125056|0|1|0|1|0|0|1||3|3203|32009|32080484|32|3205309|320530905|4|1|1|0||1|0|0|0|0|1|0|0
2015|117515456107|28|3|1978|37|37|1|2|1|76|32|3205309|32|3205309|1|0|||||||||4|3|1|1|146F04|1|||2007|1|UNIVERSIDADE FEDERAL DO ESPIRITO SANTO|573|||||||||||||||||||||||0||0|0|0|0|0|0|0|1|0|0|0|0|0|0||0|0||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|439852|0|1|0|1|0|0|15||3|3203|32009|32064780|32|3201308|320130805|3|1|||||||||1|0|0
2015|117515456107|28|3|1978|37|37|1|2|1|76|32|3205309|32|3205309|1|0|||||||||4|3|1|1|146F04|1|||2007|1|UNIVERSIDADE FEDERAL DO ESPIRITO SANTO|573|||||||||||||||||||||||0||0|0|0|0|0|0|0|1|0|0|0|0|0|0||0|0||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|439647|0|1|0|1|0|0|15||3|3203|32009|32064780|32|3201308|320130805|3|1|||||||||1|0|0
2015|117515456107|28|3|1978|37|37|1|2|1|76|32|3205309|32|3205309|1|0|||||||||4|3|1|1|146F04|1|||2007|1|UNIVERSIDADE FEDERAL DO ESPIRITO SANTO|573|||||||||||||||||||||||0||0|0|0|0|0|0|0|1|0|0|0|0|0|0||0|0||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|439171|0|1|0|1|0|0|15||3|3203|32009|32064780|32|3201308|320130805|3|1|||||||||1|0|0
2015|117515456107|28|3|1978|37|37|1|2|1|76|32|3205309|32|3205309|1|0|||||||||4|3|1|1|146F04|1|||2007|1|UNIVERSIDADE FEDERAL DO ESPIRITO SANTO|573|||||||||||||||||||||||0||0|0|0|0|0|0|0|1|0|0|0|0|0|0||0|0||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|388455|0|1|0|1|0|0|14||3|3203|32009|32064780|32|3201308|320130805|3|1|||||||||1|0|0
2015|117515456107|28|3|1978|37|37|1|2|1|76|32|3205309|32|3205309|1|0|||||||||4|3|1|1|146F04|1|||2007|1|UNIVERSIDADE FEDERAL DO ESPIRITO SANTO|573|||||||||||||||||||||||0||0|0|0|0|0|0|0|1|0|0|0|0|0|0||0|0||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|439396|0|1|0|1|0|0|16||3|3203|32009|32064780|32|3201308|320130805|3|1|||||||||1|0|0
2015|117515456107|28|3|1978|37|37|1|2|1|76|32|3205309|32|3205309|1|0|||||||||4|3|1|1|146F04|1|||2007|1|UNIVERSIDADE FEDERAL DO ESPIRITO SANTO|573|||||||||||||||||||||||0||0|0|0|0|0|0|0|1|0|0|0|0|0|0||0|0||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|439218|0|1|0|1|0|0|15||3|3203|32009|32064780|32|3201308|320130805|3|1|||||||||1|0|0
2015|117515456107|28|3|1978|37|37|1|2|1|76|32|3205309|32|3205309|1|0|||||||||4|3|1|1|146F04|1|||2007|1|UNIVERSIDADE FEDERAL DO ESPIRITO SANTO|573|||||||||||||||||||||||0||0|0|0|0|0|0|0|1|0|0|0|0|0|0||0|0||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|388495|0|1|0|1|0|0|14||3|3203|32009|32064780|32|3201308|320130805|3|1|||||||||1|0|0
2015|117515456107|28|3|1978|37|37|1|2|1|76|32|3205309|32|3205309|1|0|||||||||4|3|1|1|146F04|1|||2007|1|UNIVERSIDADE FEDERAL DO ESPIRITO SANTO|573|||||||||||||||||||||||0||0|0|0|0|0|0|0|1|0|0|0|0|0|0||0|0||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|4616560|0|1|0|1|0|0|17||3|3203|32009|32040296|32|3205309|320530905|3|1|||||||||1|0|0
2015|123880814405|19|5|1970|45|45|2|1|1|76|32|3205309|32|3205309|1|0|||||||||4|3|1|4|443C01|1|||1992|1|INSTITUIÇÃO NÃO CADASTRADA|9999999|||||||||||||||||||||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|1|3320562|0|1|0|0|1|0|70||3|3203|32009|32036361|32|3205002|320500215|3|1|||||||||1|0|0
2015|123880814405|19|5|1970|45|45|2|1|1|76|32|3205309|32|3205309|1|0|||||||||4|3|1|4|443C01|1|||1992|1|INSTITUIÇÃO NÃO CADASTRADA|9999999|||||||||||||||||||||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|2|3102133|0|1|0|1|0|0|19||3|3203|32009|32035446|32|3205002|320500205|3|1|||||||||1|0|0
2015|123880814405|19|5|1970|45|45|2|1|1|76|32|3205309|32|3205309|1|0|||||||||4|3|1|4|443C01|1|||1992|1|INSTITUIÇÃO NÃO CADASTRADA|9999999|||||||||||||||||||||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|2|3100180|0|1|0|1|0|0|19||3|3203|32009|32035446|32|3205002|320500205|3|1|||||||||1|0|0
2015|115095593881|11|1|1979|36|36|2|2|1|76|32|3205200|32|3205309|1|0|||||||||4|3|1|1|145F15|1|||2006|1|UNIVERSIDADE FEDERAL DO ESPIRITO SANTO|573|||||||||||||||||||||0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|1|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|1|1|583776|0|1|0|1|0|0|20||3|3203|32009|32038950|32|3205200|320520010|3|1|||||||||1|0|0
2015|124069656005|20|7|1987|27|28|2|2|1|76|32|3205309|32|3205309|1|0|||||||||4|3|1|1|142P01|1|||2011|2|FACULDADE CAPIXABA DA SERRA|1326|||||||||||||||||||||||1||1|1|0|0|0|0|0|0|0|1|1|0|0|0||0|0||||0||0|1|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|1|2|546704|0|1|0|1|0|0|17||3|3203|32009|32034628|32|3201308|320130810|3|1|||||||||1|0|0
2015|115095593881|11|1|1979|36|36|2|2|1|76|32|3205200|32|3205309|1|0|||||||||4|3|1|1|145F15|1|||2006|1|UNIVERSIDADE FEDERAL DO ESPIRITO SANTO|573|||||||||||||||||||||0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|1|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|1|1|4454925|0|1|0|1|0|0|9||3|3203|32009|32040431|32|3205309|320530905|3|1|||||||||1|0|0
2015|115095593881|11|1|1979|36|36|2|2|1|76|32|3205200|32|3205309|1|0|||||||||4|3|1|1|145F15|1|||2006|1|UNIVERSIDADE FEDERAL DO ESPIRITO SANTO|573|||||||||||||||||||||0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||0||0|1|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|1|1|4454939|0|1|0|1|0|0|13||3|3203|32009|32040431|32|3205309|320530905|3|1|||||||||1|0|0
2015|115138503692|29|3|1962|53|53|1|3|1|76|31|3106200|32|3205309|1|0|||||||||4|3|1|1|146F15|1|||2005|2|FACULDADE CATOLICA SALESIANA DO ESPIRITO SANTO|1494|||||||||||||||||||||||0||0|0|0|0|0|0|0|0|1|0|0|0|0|0||0|0||||0||0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|2|4627985|0|1|0|1|0|0|16||3|3203|32009|32039697|32|3205200|320520005|2|1|||||||||1|0|0
2015|115138503692|29|3|1962|53|53|1|3|1|76|31|3106200|32|3205309|1|0|||||||||4|3|1|1|146F15|1|||2005|2|FACULDADE CATOLICA SALESIANA DO ESPIRITO SANTO|1494|||||||||||||||||||||||0||0|0|0|0|0|0|0|0|1|0|0|0|0|0||0|0||||0||0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|2|4627989|0|1|0|1|0|0|15||3|3203|32009|32039697|32|3205200|320520005|2|1|||||||||1|0|0
2015|115138503692|29|3|1962|53|53|1|3|1|76|31|3106200|32|3205309|1|0|||||||||4|3|1|1|146F15|1|||2005|2|FACULDADE CATOLICA SALESIANA DO ESPIRITO SANTO|1494|||||||||||||||||||||||0||0|0|0|0|0|0|0|0|1|0|0|0|0|0||0|0||||0||0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|2|4627988|0|1|0|1|0|0|15||3|3203|32009|32039697|32|3205200|320520005|2|1|||||||||1|0|0
2015|115138503692|29|3|1962|53|53|1|3|1|76|31|3106200|32|3205309|1|0|||||||||4|3|1|1|146F15|1|||2005|2|FACULDADE CATOLICA SALESIANA DO ESPIRITO SANTO|1494|||||||||||||||||||||||0||0|0|0|0|0|0|0|0|1|0|0|0|0|0||0|0||||0||0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|2|4627987|0|1|0|1|0|0|18||3|3203|32009|32039697|32|3205200|320520005|2|1|||||||||1|0|0
2015|115138503692|29|3|1962|53|53|1|3|1|76|31|3106200|32|3205309|1|0|||||||||4|3|1|1|146F15|1|||2005|2|FACULDADE CATOLICA SALESIANA DO ESPIRITO SANTO|1494|||||||||||||||||||||||0||0|0|0|0|0|0|0|0|1|0|0|0|0|0||0|0||||0||0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|2|4627986|0|1|0|1|0|0|17||3|3203|32009|32039697|32|3205200|320520005|2|1|||||||||1|0|0
2015|115138503692|29|3|1962|53|53|1|3|1|76|31|3106200|32|3205309|1|0|||||||||4|3|1|1|146F15|1|||2005|2|FACULDADE CATOLICA SALESIANA DO ESPIRITO SANTO|1494|||||||||||||||||||||0|0|0|0||0|0|0|0|0|0|0|1|0|0|0|0||0|0|0||||0||0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|2|4804450|0|1|0|1|0|0|27||3|3203|32009|32038852|32|3205200|320520005|2|1|||||||||1|0|0
2015|115138503692|29|3|1962|53|53|1|3|1|76|31|3106200|32|3205309|1|0|||||||||4|3|1|1|146F15|1|||2005|2|FACULDADE CATOLICA SALESIANA DO ESPIRITO SANTO|1494|||||||||||||||||||||0|0|0|0||0|0|0|0|0|0|0|1|0|0|0|0||0|0|0||||0||0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|2|4804451|0|1|0|1|0|0|27||3|3203|32009|32038852|32|3205200|320520005|2|1|||||||||1|0|0
2015|115138503692|29|3|1962|53|53|1|3|1|76|31|3106200|32|3205309|1|0|||||||||4|3|1|1|146F15|1|||2005|2|FACULDADE CATOLICA SALESIANA DO ESPIRITO SANTO|1494|||||||||||||||||||||0|0|0|0||0|0|0|0|0|0|0|1|0|0|0|0||0|0|0||||0||0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|2|4804449|0|1|0|1|0|0|27||3|3203|32009|32038852|32|3205200|320520005|2|1|||||||||1|0|0
2015|115138503692|29|3|1962|53|53|1|3|1|76|31|3106200|32|3205309|1|0|||||||||4|3|1|1|146F15|1|||2005|2|FACULDADE CATOLICA SALESIANA DO ESPIRITO SANTO|1494|||||||||||||||||||||||0||0|0|0|0|0|0|0|0|1|0|0|0|0|0||0|0||||0||0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|2|4796591|0|1|0|1|0|0|14||3|3203|32009|32034687|32|3201308|320130805|2|1|||||||||1|0|0
2015|115138503692|29|3|1962|53|53|1|3|1|76|31|3106200|32|3205309|1|0|||||||||4|3|1|1|146F15|1|||2005|2|FACULDADE CATOLICA SALESIANA DO ESPIRITO SANTO|1494|||||||||||||||||||||||0||0|0|0|0|0|0|0|0|1|0|0|0|0|0||0|0||||0||0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|2|4796600|0|1|0|1|0|0|17||3|3203|32009|32034687|32|3201308|320130805|2|1|||||||||1|0|0
2015|115138503692|29|3|1962|53|53|1|3|1|76|31|3106200|32|3205309|1|0|||||||||4|3|1|1|146F15|1|||2005|2|FACULDADE CATOLICA SALESIANA DO ESPIRITO SANTO|1494|||||||||||||||||||||||0||0|0|0|0|0|0|0|0|1|0|0|0|0|0||0|0||||0||0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|2|4796597|0|1|0|1|0|0|16||3|3203|32009|32034687|32|3201308|320130805|2|1|||||||||1|0|0
2015|115138503692|29|3|1962|53|53|1|3|1|76|31|3106200|32|3205309|1|0|||||||||4|3|1|1|146F15|1|||2005|2|FACULDADE CATOLICA SALESIANA DO ESPIRITO SANTO|1494|||||||||||||||||||||||0||0|0|0|0|0|0|0|0|1|0|0|0|0|0||0|0||||0||0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|2|4796596|0|1|0|1|0|0|16||3|3203|32009|32034687|32|3201308|320130805|2|1|||||||||1|0|0
2015|115138503692|29|3|1962|53|53|1|3|1|76|31|3106200|32|3205309|1|0|||||||||4|3|1|1|146F15|1|||2005|2|FACULDADE CATOLICA SALESIANA DO ESPIRITO SANTO|1494|||||||||||||||||||||||0||0|0|0|0|0|0|0|0|1|0|0|0|0|0||0|0||||0||0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|2|4796592|0|1|0|1|0|0|14||3|3203|32009|32034687|32|3201308|320130805|2|1|||||||||1|0|0
2015|115108810775|28|8|1976|38|39|2|0|1|76|33|3300605|33|3300605|1|0|||||||||4|3|1|1|142P01|1|||2004|1|FACULDADE DE EDUCACAO TECNOLOGICA DO ESTADO DO RIO DE JANEIRO FAETERJ|5051|||||||||||||||||||||0|0|1|0|1|1|0|0|0|0|0|1|1|1|1|0|0|0|0|0|0||||0||0|1|0|0|0|0|1|1|0|0|0|1|0|0|0|0|0|0|0|1|0|1|1|1297883|0|1|0|1|0|0|22||3|3204|32012|32051930|32|3201100|320110005|3|1|||||||||1|0|0
